x,y,magnitude,phase
0.004000000000000073,-0.072,362326004641631.56,96.07666629342471
0.008000000000000076,-0.072,342729014548477.94,90.57670202272463
0.01200000000000008,-0.072,366559360872844.56,83.71186954777602
0.016000000000000084,-0.072,348946526197334.6,75.8018479603803
0.020000000000000087,-0.072,322158516906657.3,65.76289380086594
0.02400000000000009,-0.072,318050472837763.8,51.81408085150959
0.028000000000000094,-0.072,304562528311904.9,37.50223552372611
0.0320000000000001,-0.072,301951441341280.75,20.611440412739295
0.0360000000000001,-0.072,297304629223216.06,-3.4490382000330135
0.040000000000000105,-0.072,274302933857031.16,-21.126624273964698
0.04400000000000011,-0.072,260248523612350.44,-45.94019926545351
0.04800000000000011,-0.072,251960141068581.1,-70.44131625532397
0.052000000000000116,-0.072,225433129780660.4,-100.31388302775937
0.05600000000000012,-0.072,224398469118412.22,-125.53252198893291
0.06000000000000012,-0.072,212462501012061.6,-154.91353868806667
0.06400000000000013,-0.072,207274519277924.97,170.05508499348136
0.06800000000000013,-0.072,196449015889204.8,142.90447536015978
0.07200000000000013,-0.072,183735022863945.7,107.33560252088728
0.07600000000000014,-0.072,165675272233495.44,73.46421446508558
-0.08,-0.06799999999999999,174607115755955.25,72.45486501780567
-0.076,-0.06799999999999999,179801470312321.0,102.27293861172292
-0.072,-0.06799999999999999,196136245900471.5,138.3393697526694
-0.06799999999999999,-0.06799999999999999,207435484632593.53,175.98606986835745
-0.06399999999999999,-0.06799999999999999,218883515730311.6,-153.98984872748304
-0.059999999999999984,-0.06799999999999999,238105379725139.4,-122.3269355409209
-0.05599999999999998,-0.06799999999999999,235646465134456.2,-95.4001552398447
-0.05199999999999998,-0.06799999999999999,261382425126595.78,-63.92366908783674
-0.04799999999999997,-0.06799999999999999,270992320010558.9,-32.58987109744037
-0.04399999999999997,-0.06799999999999999,279504153513880.03,-7.680696519231514
-0.039999999999999966,-0.06799999999999999,298573905550889.1,14.709177961784526
-0.03599999999999996,-0.06799999999999999,328138649531994.7,41.91209572819407
-0.03199999999999996,-0.06799999999999999,325993194226075.1,61.43058653356395
-0.027999999999999955,-0.06799999999999999,345580162288984.4,80.00116356508696
-0.023999999999999952,-0.06799999999999999,355194688524537.1,94.16622661365051
-0.01999999999999995,-0.06799999999999999,373794781312927.3,110.8620356560273
-0.015999999999999945,-0.06799999999999999,390240780650867.25,121.47388889083149
-0.011999999999999941,-0.06799999999999999,385507161902394.4,132.48558555201558
-0.007999999999999938,-0.06799999999999999,394611958275991.56,139.25003240934444
-0.003999999999999934,-0.06799999999999999,386941405714846.1,142.2881078382968
6.938893903907228e-17,-0.06799999999999999,390524562394096.7,143.6724680877587
0.004000000000000073,-0.06799999999999999,392769228201290.44,142.23225383421976
0.008000000000000076,-0.06799999999999999,397637016588654.7,138.4008285222825
0.01200000000000008,-0.06799999999999999,389032325248924.3,131.6991722263534
0.016000000000000084,-0.06799999999999999,363382158927773.6,121.94691278275407
0.020000000000000087,-0.06799999999999999,364309260122079.8,110.67489762058268
0.02400000000000009,-0.06799999999999999,351381732623898.0,96.106376788271
0.028000000000000094,-0.06799999999999999,326046633650199.25,78.1345250120021
0.0320000000000001,-0.06799999999999999,345579597571527.7,61.308405508379266
0.0360000000000001,-0.06799999999999999,316187096627530.2,39.21441910829775
0.040000000000000105,-0.06799999999999999,293927596802087.44,19.36383774120715
0.04400000000000011,-0.06799999999999999,281375101494519.97,-8.867913571801353
0.04800000000000011,-0.06799999999999999,276750443803797.2,-34.77630926439001
0.052000000000000116,-0.06799999999999999,239483179806140.53,-60.96580283334099
0.05600000000000012,-0.06799999999999999,240958152979455.16,-88.37378343934407
0.06000000000000012,-0.06799999999999999,231350376587168.8,-122.01298015761223
0.06400000000000013,-0.06799999999999999,228004936750155.88,-152.58362176784556
0.06800000000000013,-0.06799999999999999,195391219181218.16,176.14438538900419
0.07200000000000013,-0.06799999999999999,193462864880139.75,138.46634176523332
0.07600000000000014,-0.06799999999999999,175873814012846.4,106.91132829680768
-0.08,-0.06399999999999999,176410698204495.03,100.08097186163091
-0.076,-0.06399999999999999,188638980813858.97,136.15658910441
-0.072,-0.06399999999999999,202816390284682.66,175.70243974973062
-0.06799999999999999,-0.06399999999999999,203328173648709.38,-149.20942909649995
-0.06399999999999999,-0.06399999999999999,240757309679108.97,-120.69487966633552
-0.059999999999999984,-0.06399999999999999,244368757241834.56,-87.28222167923315
-0.05599999999999998,-0.06399999999999999,253252949931753.84,-54.16528879165497
-0.05199999999999998,-0.06399999999999999,284582920930470.44,-25.51409987215574
-0.04799999999999997,-0.06399999999999999,285933717897024.3,1.3404024777360588
-0.04399999999999997,-0.06399999999999999,306561973487595.06,32.85529078162662
-0.039999999999999966,-0.06399999999999999,319118534232226.25,55.38526137750689
-0.03599999999999996,-0.06399999999999999,337834668962556.94,79.44770144819694
-0.03199999999999996,-0.06399999999999999,369548613600733.6,101.40495491120355
-0.027999999999999955,-0.06399999999999999,380981135829577.1,120.83230395518565
-0.023999999999999952,-0.06399999999999999,394925492340277.6,140.02336937525573
-0.01999999999999995,-0.06399999999999999,410178169474895.3,154.89959239344947
-0.015999999999999945,-0.06399999999999999,433506477399707.7,167.70957804290487
-0.011999999999999941,-0.06399999999999999,441086617608213.6,176.86389509996954
-0.007999999999999938,-0.06399999999999999,450151583273062.6,-175.30351050817907
-0.003999999999999934,-0.06399999999999999,454150664088606.06,-171.530596727115
6.938893903907228e-17,-0.06399999999999999,459396518007623.2,-170.13297832884166
0.004000000000000073,-0.06399999999999999,443946482313825.06,-171.4199335061771
0.008000000000000076,-0.06399999999999999,441926081780547.25,-177.2636062192433
0.01200000000000008,-0.06399999999999999,435166776757263.4,178.04066684572044
0.016000000000000084,-0.06399999999999999,427845022802575.0,167.40236235532618
0.020000000000000087,-0.06399999999999999,410173495533956.5,154.22825534948035
0.02400000000000009,-0.06399999999999999,389862613374083.0,138.4069922693064
0.028000000000000094,-0.06399999999999999,392577472840608.7,122.11163937782408
0.0320000000000001,-0.06399999999999999,359608087851192.0,103.8131647793967
0.0360000000000001,-0.06399999999999999,351750377200645.7,82.17563614604222
0.040000000000000105,-0.06399999999999999,331438224464893.1,56.11221350865846
0.04400000000000011,-0.06399999999999999,307692035780470.7,31.132297216308313
0.04800000000000011,-0.06399999999999999,294984536045277.6,3.3191018266867265
0.052000000000000116,-0.06399999999999999,279571330951391.28,-22.76667217964966
0.05600000000000012,-0.06399999999999999,254460809831575.66,-57.07624984003193
0.06000000000000012,-0.06399999999999999,246132723139078.88,-86.90724554503991
0.06400000000000013,-0.06399999999999999,216458596699656.4,-122.45787394132758
0.06800000000000013,-0.06399999999999999,217466153681527.84,-156.2847113494508
0.07200000000000013,-0.06399999999999999,201820486965855.72,173.72359679183623
0.07600000000000014,-0.06399999999999999,188618907611568.6,137.6083114798403
-0.08,-0.059999999999999984,188879386386930.94,131.21749149421424
-0.076,-0.059999999999999984,223260809202112.25,167.6415768358234
-0.072,-0.059999999999999984,221322031980699.2,-156.3637031304728
-0.06799999999999999,-0.059999999999999984,221090669322892.97,-119.22807417943044
-0.06399999999999999,-0.059999999999999984,245884095327318.84,-85.02186022434668
-0.059999999999999984,-0.059999999999999984,260631701969221.62,-54.16661318789865
-0.05599999999999998,-0.059999999999999984,270396416427257.75,-19.4357423145368
-0.05199999999999998,-0.059999999999999984,302695041009424.4,12.759658100028966
-0.04799999999999997,-0.059999999999999984,311613484509069.2,42.4840808051663
-0.04399999999999997,-0.059999999999999984,326216048264739.7,69.93702469534908
-0.039999999999999966,-0.059999999999999984,359907727437933.06,96.44644519141897
-0.03599999999999996,-0.059999999999999984,386524989521304.6,120.30218896096669
-0.03199999999999996,-0.059999999999999984,407180581180809.7,143.112130324502
-0.027999999999999955,-0.059999999999999984,413066462721947.94,164.80140528126853
-0.023999999999999952,-0.059999999999999984,448315970508715.6,-177.0975015054806
-0.01999999999999995,-0.059999999999999984,466912949967631.1,-161.54642621408883
-0.015999999999999945,-0.059999999999999984,477337913288158.56,-146.81072986210683
-0.011999999999999941,-0.059999999999999984,486866126192668.25,-137.62444637310412
-0.007999999999999938,-0.059999999999999984,499591364635284.9,-131.10899998668145
-0.003999999999999934,-0.059999999999999984,507627739384423.1,-124.04271362945909
6.938893903907228e-17,-0.059999999999999984,514070835410026.8,-124.09883372519344
0.004000000000000073,-0.059999999999999984,516661184365843.1,-127.05206329131966
0.008000000000000076,-0.059999999999999984,512257510145073.4,-130.96958818966888
0.01200000000000008,-0.059999999999999984,493235410487840.1,-136.77838430862195
0.016000000000000084,-0.059999999999999984,461702735870876.0,-147.0800325593289
0.020000000000000087,-0.059999999999999984,467156630816269.5,-160.7584779849227
0.02400000000000009,-0.059999999999999984,437924756702155.2,-176.4021129261966
0.028000000000000094,-0.059999999999999984,423007023294506.2,164.93481298456032
0.0320000000000001,-0.059999999999999984,409831289751370.2,142.07123461696202
0.0360000000000001,-0.059999999999999984,380985360842943.6,120.57024183424743
0.040000000000000105,-0.059999999999999984,352127301161905.9,96.88174844369142
0.04400000000000011,-0.059999999999999984,332787026509539.8,72.1967113459531
0.04800000000000011,-0.059999999999999984,323828619591892.6,41.16582296383871
0.052000000000000116,-0.059999999999999984,283805100781803.3,11.48052894236135
0.05600000000000012,-0.059999999999999984,266148752789425.12,-20.354583884238526
0.06000000000000012,-0.059999999999999984,254907195842128.28,-51.34784125322741
0.06400000000000013,-0.059999999999999984,239876905762263.2,-88.8873810231214
0.06800000000000013,-0.059999999999999984,237580491767636.66,-122.10724612134901
0.07200000000000013,-0.059999999999999984,209050971810248.16,-155.66479706362804
0.07600000000000014,-0.059999999999999984,194041456118770.66,166.5088027862196
-0.08,-0.05599999999999998,184606656676972.22,153.96770923045452
-0.076,-0.05599999999999998,207106285162029.12,-163.39320999813563
-0.072,-0.05599999999999998,215271597836483.03,-126.86917792654705
-0.06799999999999999,-0.05599999999999998,231995041330970.06,-87.50922419120025
-0.06399999999999999,-0.05599999999999998,272916947054199.56,-54.02892363574443
-0.059999999999999984,-0.05599999999999998,276569090444362.88,-23.68110906230242
-0.05599999999999998,-0.05599999999999998,298676560775391.06,11.450459079161112
-0.05199999999999998,-0.05599999999999998,310240793296023.1,43.90838439952604
-0.04799999999999997,-0.05599999999999998,338495594080200.3,76.55657043597266
-0.04399999999999997,-0.05599999999999998,364176288887678.44,107.01661046513436
-0.039999999999999966,-0.05599999999999998,391675298946536.8,134.4439422471109
-0.03599999999999996,-0.05599999999999998,415116448174513.9,160.3173626168142
-0.03199999999999996,-0.05599999999999998,446825243474067.2,-175.24622983379362
-0.027999999999999955,-0.05599999999999998,474433433391109.2,-154.6664858056967
-0.023999999999999952,-0.05599999999999998,511663716084996.5,-134.2262305916645
-0.01999999999999995,-0.05599999999999998,524717626698768.94,-117.2812239666376
-0.015999999999999945,-0.05599999999999998,551527704777963.75,-105.22221588417526
-0.011999999999999941,-0.05599999999999998,565265061882159.1,-92.94645997403308
-0.007999999999999938,-0.05599999999999998,580831421412682.8,-84.68943234827636
-0.003999999999999934,-0.05599999999999998,586829458428321.8,-81.54778482672019
6.938893903907228e-17,-0.05599999999999998,588740356060635.6,-78.02640952073016
0.004000000000000073,-0.05599999999999998,579948970606247.0,-81.48305218740906
0.008000000000000076,-0.05599999999999998,577289728393008.8,-85.08710818215586
0.01200000000000008,-0.05599999999999998,564558385410851.5,-92.89211877285874
0.016000000000000084,-0.05599999999999998,534545627170408.0,-104.343921325697
0.020000000000000087,-0.05599999999999998,523113919035992.4,-116.80274776820707
0.02400000000000009,-0.05599999999999998,504200646530183.7,-134.93228782739067
0.028000000000000094,-0.05599999999999998,466164927730978.4,-154.7476119156578
0.0320000000000001,-0.05599999999999998,451043730442462.7,-175.65957912686096
0.0360000000000001,-0.05599999999999998,408077816938961.1,159.72486331934965
0.040000000000000105,-0.05599999999999998,405627616131810.8,132.63914695899547
0.04400000000000011,-0.05599999999999998,367927755075628.75,106.95815815640542
0.04800000000000011,-0.05599999999999998,341716628848818.1,76.95172898059201
0.052000000000000116,-0.05599999999999998,299952690890864.56,45.93241964752886
0.05600000000000012,-0.05599999999999998,298216763412141.4,13.460507051381567
0.06000000000000012,-0.05599999999999998,279887045453860.3,-20.94651648311048
0.06400000000000013,-0.05599999999999998,247083785258462.3,-53.14275143747263
0.06800000000000013,-0.05599999999999998,248083127645304.44,-92.21658273196644
0.07200000000000013,-0.05599999999999998,212972512131996.3,-125.21860725323899
0.07600000000000014,-0.05599999999999998,214020246016790.62,-166.4048350894185
-0.08,-0.05199999999999998,190455467195285.75,-175.3918662714214
-0.076,-0.05199999999999998,225036274102392.62,-138.49794393102368
-0.072,-0.05199999999999998,236933993484434.9,-98.66763820302127
-0.06799999999999999,-0.05199999999999998,255837092803577.28,-63.69103821323453
-0.06399999999999999,-0.05199999999999998,264943854039741.9,-25.620732450808966
-0.059999999999999984,-0.05199999999999998,301876053050198.9,10.529091922164088
-0.05599999999999998,-0.05199999999999998,318430012305636.3,44.45926685629233
-0.05199999999999998,-0.05199999999999998,342517097835378.6,80.36162100794957
-0.04799999999999997,-0.05199999999999998,376238011389965.56,115.02144964639619
-0.04399999999999997,-0.05199999999999998,403289560311389.5,141.8511341577916
-0.039999999999999966,-0.05199999999999998,424543876242775.94,171.4728039842741
-0.03599999999999996,-0.05199999999999998,463543591871549.06,-161.45478921293983
-0.03199999999999996,-0.05199999999999998,490557151684211.4,-138.92633322922796
-0.027999999999999955,-0.05199999999999998,530330494410489.2,-114.39536200363501
-0.023999999999999952,-0.05199999999999998,567841397280201.2,-92.82523716062067
-0.01999999999999995,-0.05199999999999998,603996695596599.0,-74.75716695153487
-0.015999999999999945,-0.05199999999999998,626373711870660.9,-61.11990789533803
-0.011999999999999941,-0.05199999999999998,649724704729871.4,-49.03181665980949
-0.007999999999999938,-0.05199999999999998,656230470675380.6,-39.717051593619956
-0.003999999999999934,-0.05199999999999998,675211652845565.8,-35.540408822192504
6.938893903907228e-17,-0.05199999999999998,681513272546845.5,-34.424243911384615
0.004000000000000073,-0.05199999999999998,664038504289145.5,-35.93037941908592
0.008000000000000076,-0.05199999999999998,658310564889762.8,-40.295195714493005
0.01200000000000008,-0.05199999999999998,646929113847756.9,-48.171091545968075
0.016000000000000084,-0.05199999999999998,622020494935657.4,-60.22027638601712
0.020000000000000087,-0.05199999999999998,596127723150845.4,-75.38044774094578
0.02400000000000009,-0.05199999999999998,573400167272517.5,-93.56386028364415
0.028000000000000094,-0.05199999999999998,527271892491357.3,-113.20004283386957
0.0320000000000001,-0.05199999999999998,504047833215979.6,-136.5920171887728
0.0360000000000001,-0.05199999999999998,462188499236975.9,-162.5023399220059
0.040000000000000105,-0.05199999999999998,420002070371542.1,171.78701872813573
0.04400000000000011,-0.05199999999999998,395358369091024.25,142.25657340538507
0.04800000000000011,-0.05199999999999998,374321250641435.9,110.58979617226906
0.052000000000000116,-0.05199999999999998,360275995755577.2,80.86720602027697
0.05600000000000012,-0.05199999999999998,328960084944258.75,48.108948979037336
0.06000000000000012,-0.05199999999999998,293977706251154.7,10.410810860725055
0.06400000000000013,-0.05199999999999998,262593173387992.9,-24.40558625852036
0.06800000000000013,-0.05199999999999998,249130483656101.3,-63.36352711543109
0.07200000000000013,-0.05199999999999998,246380659793303.34,-98.10725430918687
0.07600000000000014,-0.05199999999999998,218162008534358.06,-136.40942771051832
-0.08,-0.04799999999999997,218893965338539.25,-149.04006734106463
-0.076,-0.04799999999999997,224606943618759.12,-111.38761371075397
-0.072,-0.04799999999999997,245697555764742.94,-70.0352905212694
-0.06799999999999999,-0.04799999999999997,269703628840564.06,-32.75989168647995
-0.06399999999999999,-0.04799999999999997,299767397633173.4,4.588559804605347
-0.059999999999999984,-0.04799999999999997,313123450648656.0,40.10668231458323
-0.05599999999999998,-0.04799999999999997,337565708945912.8,77.02638750468743
-0.05199999999999998,-0.04799999999999997,382384827197839.44,110.2113926612753
-0.04799999999999997,-0.04799999999999997,407869593975676.2,143.95345379839947
-0.04399999999999997,-0.04799999999999997,444879406786460.44,177.69711253232248
-0.039999999999999966,-0.04799999999999997,471599177576598.06,-152.6814568781476
-0.03599999999999996,-0.04799999999999997,506966811592896.8,-124.53857950751545
-0.03199999999999996,-0.04799999999999997,552759614670655.4,-97.74129881761185
-0.027999999999999955,-0.04799999999999997,597334728722530.9,-74.11031910500698
-0.023999999999999952,-0.04799999999999997,620398520034898.8,-52.476972291226275
-0.01999999999999995,-0.04799999999999997,695261542217606.2,-32.816657960522264
-0.015999999999999945,-0.04799999999999997,716166823411995.2,-17.542087818579862
-0.011999999999999941,-0.04799999999999997,750037997501283.8,-5.8965873966650015
-0.007999999999999938,-0.04799999999999997,780272570565579.4,4.184849077718939
-0.003999999999999934,-0.04799999999999997,797934765280323.9,9.100862793774715
6.938893903907228e-17,-0.04799999999999997,789102091563894.0,11.337392235517763
0.004000000000000073,-0.04799999999999997,794927840355783.0,8.056998076533336
0.008000000000000076,-0.04799999999999997,785455354562162.4,3.8916718883171897
0.01200000000000008,-0.04799999999999997,748094225040834.5,-4.869549322698992
0.016000000000000084,-0.04799999999999997,713493679767931.8,-19.081585132928897
0.020000000000000087,-0.04799999999999997,679371474473975.5,-32.31511668667954
0.02400000000000009,-0.04799999999999997,639390996179538.6,-53.32424422846007
0.028000000000000094,-0.04799999999999997,604192428275199.9,-73.84973767527472
0.0320000000000001,-0.04799999999999997,561316483264515.6,-97.67469842451246
0.0360000000000001,-0.04799999999999997,517199139647002.0,-125.73257715804344
0.040000000000000105,-0.04799999999999997,474710220672477.1,-152.07476190908218
0.04400000000000011,-0.04799999999999997,432780793665869.6,177.51689235731004
0.04800000000000011,-0.04799999999999997,391376192100246.8,145.252876865045
0.052000000000000116,-0.04799999999999997,371313385220002.3,110.1797547490858
0.05600000000000012,-0.04799999999999997,343288484470448.0,77.12129878779304
0.06000000000000012,-0.04799999999999997,312097052181712.6,38.93021103292377
0.06400000000000013,-0.04799999999999997,295698774924927.56,1.9510681380865917
0.06800000000000013,-0.04799999999999997,273429391955103.94,-32.06377348421368
0.07200000000000013,-0.04799999999999997,246103539061420.8,-72.15289086721988
0.07600000000000014,-0.04799999999999997,240870239919437.9,-108.15641845663843
-0.08,-0.04399999999999997,220757598133582.5,-127.56028283025704
-0.076,-0.04399999999999997,240341358438870.28,-88.33884997559625
-0.072,-0.04399999999999997,268969481150164.56,-46.433533373827856
-0.06799999999999999,-0.04399999999999997,283969422364104.1,-7.650614471848406
-0.06399999999999999,-0.04399999999999997,308379917752325.06,33.05330953671989
-0.059999999999999984,-0.04399999999999997,348152174380714.25,67.35297235178284
-0.05599999999999998,-0.04399999999999997,377937596902276.06,108.3382967402751
-0.05199999999999998,-0.04399999999999997,413806019711623.0,141.39629300858093
-0.04799999999999997,-0.04399999999999997,434752454048809.8,176.5484863524986
-0.04399999999999997,-0.04399999999999997,465873751347622.3,-149.1842752191002
-0.039999999999999966,-0.04399999999999997,529465867974639.6,-118.15299432662175
-0.03599999999999996,-0.04399999999999997,569720347820484.5,-89.36166532439947
-0.03199999999999996,-0.04399999999999997,621326890700779.6,-60.30709005707375
-0.027999999999999955,-0.04399999999999997,686041086151798.6,-35.7341086649414
-0.023999999999999952,-0.04399999999999997,723779271402637.8,-11.808780070764968
-0.01999999999999995,-0.04399999999999997,779705634460644.4,6.819136938257151
-0.015999999999999945,-0.04399999999999997,837130793558951.8,24.87060269262953
-0.011999999999999941,-0.04399999999999997,872794950834413.8,36.66070788472714
-0.007999999999999938,-0.04399999999999997,907782511291498.0,48.16969959185559
-0.003999999999999934,-0.04399999999999997,931181164762260.6,53.598583204391836
6.938893903907228e-17,-0.04399999999999997,943427338332587.0,56.11636996989806
0.004000000000000073,-0.04399999999999997,939477325867661.4,53.90861572078797
0.008000000000000076,-0.04399999999999997,904173202269973.9,47.33105965043154
0.01200000000000008,-0.04399999999999997,876488176813774.5,38.454021497486146
0.016000000000000084,-0.04399999999999997,836607337060935.5,24.047539409482283
0.020000000000000087,-0.04399999999999997,773623025101644.0,7.0442205747070545
0.02400000000000009,-0.04399999999999997,719357826863932.2,-12.821554654001828
0.028000000000000094,-0.04399999999999997,672049794958975.4,-35.22197064771567
0.0320000000000001,-0.04399999999999997,629997659467278.6,-59.54277282828827
0.0360000000000001,-0.04399999999999997,572883385546891.4,-87.5396071151035
0.040000000000000105,-0.04399999999999997,528515100932203.7,-118.07683502862525
0.04400000000000011,-0.04399999999999997,488625186178852.94,-147.84321095491867
0.04800000000000011,-0.04399999999999997,443825136813457.2,178.67927873749483
0.052000000000000116,-0.04399999999999997,389512824624647.44,141.5836248668269
0.05600000000000012,-0.04399999999999997,357910731251026.0,106.08991021407465
0.06000000000000012,-0.04399999999999997,343951495807977.44,69.81996771322913
0.06400000000000013,-0.04399999999999997,316078876083865.4,32.0213880945971
0.06800000000000013,-0.04399999999999997,275382041974250.62,-9.18773948812078
0.07200000000000013,-0.04399999999999997,264733719162008.4,-45.39131908702496
0.07600000000000014,-0.04399999999999997,240236126817548.06,-86.89955223815934
-0.08,-0.039999999999999966,227076212513714.56,-109.4878923923421
-0.076,-0.039999999999999966,247820755603687.47,-63.14365595810274
-0.072,-0.039999999999999966,264133861209164.5,-24.987303200449716
-0.06799999999999999,-0.039999999999999966,300053565941234.9,19.6012650333574
-0.06399999999999999,-0.039999999999999966,318404323973346.44,56.734622166787936
-0.059999999999999984,-0.039999999999999966,346504499895459.1,97.88656926602023
-0.05599999999999998,-0.039999999999999966,380096197811737.7,134.19368232387757
-0.05199999999999998,-0.039999999999999966,426316073273754.75,171.7767837520023
